user,rate_date,content,append,sku,status
x***y,2024-11-16 18:40:39,续航不错，拍照超赞，运行流畅，颜值出众！,,机身颜色:罗兰紫;存储容量:12GB+256GB;套餐类型:官方标配,
c***5,2024-11-20 17:45:51,一直都用华为,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***3,2024-11-19 01:38:27,送朋友的生日礼物,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
1***n,2024-11-19 10:52:56,华容婀娜，令我忘餐,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
t***7,2024-11-14 12:45:05,刚开始用还行，拍照也可以，一天一充没问题,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***8,2024-10-28 18:56:00,此用户没有填写评论!,羽砂黑质感高级，上手轻薄顺滑！系统流畅不卡顿，拍照效果绝了，补贴后价格香爆！存储够用，日常办公游戏完全无压力～,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
把***0,2024-11-17 18:53:13,非常值得信赖！,,机身颜色:羽砂黑;存储容量:12GB+256GB;套餐类型:官方标配,
l***坡,2024-11-16 18:58:25,电池续航在长点   运行速度在快点,,机身颜色:罗兰紫;存储容量:12GB+512GB;套餐类型:官方标配,
h***6,2024-11-28 08:00:07,挺好的，购买，mate70就出来了。。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
h***6,2024-11-14 16:14:12,很流畅很好用,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
p***6,2024-11-14 12:27:33,一如既往的强大,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
莫***e,2024-11-17 22:47:01,除了价格感觉还是不那么优惠以外，其他还好吧,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
玄***妹,2024-11-16 16:15:21,还蛮好看的,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
龙***y,2024-11-30 20:46:17,儿子说挺好的。,,机身颜色:雪域白;存储容量:12GB+1TB;套餐类型:官方标配,
幻***王,2024-10-20 01:25:35,此用户没有填写评论!,10月底买的，近两个月了，6200的价快跌到5500，心碎，手机还凑合，毕竟主打拍照行，玩玩大游戏大概大半天没电，不玩游戏偶尔刷刷抖音坚持个两天没问题，如果偶尔看看视频，两天半应该可以，如果只是两天，三天绝对可，主要还是价格太令人心寒了，背刺啊！😓😓😓,机身颜色:罗兰紫;存储容量:12GB+512GB;套餐类型:官方标配,
s***r,2024-11-14 23:21:05,华为手机还是不错的，鸿蒙现在很流畅，拍照也可以，关键是这个价格不贵,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
梁***7,2024-11-02 19:23:12,此用户没有填写评论!,华为手机就是好，消息都比别人慢一步,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
依***0,2024-11-17 22:04:54,用了四五天，暂时没什么问题,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
小***4,2024-11-01 15:21:09,此用户没有填写评论!,升级了鸿蒙next非常好用。非常流畅，丝滑的一批🥹🥹🥹,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***6,2024-11-15 23:14:10,处观一流，先好评。内在待用后再评。,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
l***t,2024-11-23 16:00:49,很好很快好高端。,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
安***川,2024-11-09 20:40:47,此用户没有填写评论!,手机太棒了，拍照太清楚了,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
齐***5,2024-11-08 23:04:53,此用户没有填写评论!,拍照可以，就是太卡了。,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
b***礼,2024-11-18 17:26:18,还得努力。,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
l***2,2024-11-04 17:10:09,此用户没有填写评论!,简直太完美了。,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***7,2024-10-01 12:40:31,此用户没有填写评论!,手机收到了，给媳妇用的，拍照清楚，比之前的好用，支持华为,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***1,2024-08-15 14:47:10,此用户没有填写评论!,华为商城的福利要更加好，送价值99元的手机壳，建议大家移步华为商城,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
马***8,2024-07-30 09:42:37,狠狠好，很流畅，紫色很炫，很有品味,拍照清晰，拍月更是没得说，好👍赞,机身颜色:罗兰紫;存储容量:12GB+512GB;套餐类型:官方标配,
啊***0,2024-08-01 17:10:36,此用户没有填写评论!,用了快3个多月了，没什么毛病，感觉很不错，华为值得拥有,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
w***5,2024-06-30 19:08:41,此用户没有填写评论!,＃我的手机 ＃华为pura70 #p70的外观设计非常潮流，拍照效果嘎嘎好，充电速度非常快，且电池耐用度非常强，拍照功能分为好几种模式，特别是防抖动功能，简直不要太好用,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
t***8,2024-12-22 18:48:31,非常不错,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
上***店,2024-11-15 16:07:40,手机发货速度很快，外观大气，充电快，手机拿在手里有份量感，拍照清晰，效果好！,,机身颜色:雪域白;存储容量:12GB+1TB;套餐类型:官方标配,
q***2,2025-04-13 12:01:05,值得购买,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
七***酒,2025-01-25 16:33:08,🌈质量很好，买的很合我心意💕，棒棒哒！✨需要的亲们可以放心购买,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***7,2025-04-28 12:55:42,还不错,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
银***头,2024-11-19 19:07:00,刚好做活动，价格便宜了很多，比专柜便宜很多，外观设计精美，做工精细拍照也非常的好看，特别是微距，客服服务态度也特别好，可以放心购买，不要犹豫了,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
青***忘,2024-11-29 12:08:59,收到手机啦，选了经典的白色，好看还耐看，也不怕脏了。感谢抓拍不会糊了，会自动调节好画质，微距就更厉害了，清楚看到鸡上的羽毛样式和树上的叶子和花，不愧是拍照款。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
侯***9,2024-11-15 10:54:00,支持华为,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
b***2,2024-11-15 17:10:33,Pura70 Pro外观时尚，设计独特。抓拍对焦快、成像迅速。微距可近距对焦，高倍数放大，细节丰富，体验出色。总体我是非常满意，主要是颜值和手感非常好,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
y***0,2025-03-03 11:14:02,🌈质量很好，买的很合我心意💕，棒棒哒！✨需要的亲们可以放心购买,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
落***5,2024-11-15 11:52:46,白色拿到手里非常干净，运行速度挺快的，充电真是太喜欢了，很快，拍照很好看，清楚,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***4,2025-01-01 21:52:50,习惯好评，和商家描述的一样，优惠力度大，值得购买，老婆很喜欢。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***3,2025-03-03 23:19:19,这次购物体验太棒了！产品质量上乘，卖家服务态度热情周到，发货速度快，我非常满意。强烈推荐给大家！,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
龙***丶,2025-05-13 15:51:41,微信视频卡，拍照跳帧&hellip;。录像没啥问题,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
t***1,2025-04-04 13:48:35,不知道是不是国补的发货的手机是有瑕疵的。早上等到现在是处理问题的专员没有退款的专员也没有。当着快递员面打开就发现了屏幕破损，应该是别人退回来不要都。又或者是二手机或者翻新机。个人喜欢华为但这跟华为没关系是个别代销或者代加工厂的出厂不合格。,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
十***脸,2025-04-12 17:21:38,刚刚收到的手机.打开相册里有照片.还旗舰店.在这店还过几个手机了.这样对待我.,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
携***9,2025-04-27 23:14:12,信号不觉得很好，有时候看淘宝直播也很卡，充电口充电完拔出来漆皮都掉一块，退货又觉得白瞎传了7个小时的换机。。。一直想着苹果转华为粉，第一部华为手机质量实在是一言难尽&hellip;&hellip;想着不退货算了晚点补偿也是应付一分没有，嗯，在纠结纠结。。。。实在感觉太差也只能退货了！,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
姜***4,2025-03-29 12:42:46,差   不想说多   客服售后更别提了      刚买十天就这样   这就是华为   天天抖音上说国产牛*手机   也不怎么样   早知道还是买苹果 谁好用我买谁     我支持华为   华为就这售后   叫我刚买十天送去检测维修？这也能卡机   你说好比买车   才十天   大屏不亮了   你找不找4S店麻烦   我花钱了   要的是售后服务   你说用好好的   谁没事找麻烦   结果客服只剩人工了,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
李***凐,2025-04-24 13:15:54,买过p20 pro和p30 pro过来的，因为30系统崩溃了所以急用买了p70 pro。拖了几天才发货，另外连接不上联想拯救者r7000传输文件，什么方法都试了，tb这边的华为售后客服跟人机一样答非所问，饶了一大圈去线下门店的接待员也是态度差，解决方法就是你最新的只能适配最新的机型，而且转接口必须用官方的，随机带的线是没有usb接口的，两端都是c字接口。浪费时间浪费精力浪费表情。  显示效果：比20和30的显示都要更灰一些，开了鲜艳也一样。不知道是本来20和30更鲜艳，还是p70 pro更灰,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
於***1,2025-03-06 07:59:16,玩游戏耗电量跟我的11差不多，看视屏就长了多了，要习惯一下华为的系统，习惯不了的话接着苹果,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
若***尽,2025-03-16 16:55:26,3月1日下单，3月2日派送，3月4日官方就降价折扣63元，中间就间隔一天，同时我在购买前也咨询华为客服是否需要等3月8日更购买，会不会更优惠，客服是说现在已经最优惠，也没有收到其他活动通知，商家不如实告知消费者3.8活动，造成的损失需承担,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
l***y,2025-04-11 16:19:46,十天平台降价一百，背刺消费者吗？  显示效果：屏幕显示有点偏黄绿，拍物尚可，人像一般,,机身颜色:罗兰紫;存储容量:12GB+512GB;套餐类型:官方标配,
t***1,2025-05-01 18:02:39,华为p40用4年了，除了夏天特别热的时候，才发烫  p70 pro刚买，这种季节，游戏还没怎么打就发烫，发烫很严重，真的很逆天，越更新越烂,,机身颜色:羽砂黑;存储容量:12GB+256GB;套餐类型:官方标配,
文***5,2025-04-29 05:06:25,"网络信号很不好，下载很多时候都是70k/s的样子，摄像头凸出那么多，很不安全      电池做不到一天一冲,真心感觉不值这价位，",,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
官***琦,2025-04-25 15:29:20,很容易触控失灵，客服叫重新开机再尝试，很无语，真的没几天，而且膜自己也没有更换过，点击有些购物链接的画面会点这一张，显示另外一张，我真没见过这样的手机品质,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
一***r,2025-04-23 22:54:47,只能给4星 机子是挺好 但是下单到收货用了6天时间 还有一个不满的就是5.0系统软件不够完善 升级以后系统确实挺快 挺流畅 但是微信抖音那些版本都是和刚出微信那时候的版本差不多 用起来很不方便 希望尽快完善 外观的话也还行 本来纠结小米15pro到底选那款好的 去实体店看了以后还是果断买华为算了 因为以前用过一次小米11很快就坏了 wifi烧了返厂自己也麻烦 没用过华为所有就试下吧  现在唯一不爽的就是5.0系统 软件用起来真的很不方便 抖音那些打开都看不到本地还有抖音头条之类的,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
z***1,2025-04-04 14:14:33,手机使用中有一些问题，手机屏幕在肉眼的时候会发红，但是拍照拍不出来，这个就很灵性，掉电很快打个视频电话20分钟掉个18的电。有时候删个图，打个字儿的时候也会卡一下 如果有人能看到这条评价，我不建议购买，因为它真的不适合年轻人。贵 性能一般，拍照行。但是如果是给老年人买的话，我挺建议这个的，因为它真的很好用，广告很少并且也因为会卡导致老年人不会手抖点到不该点的东西，可能删除需要二次确认，我点两次才反应一次,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
t***6,2025-03-31 18:04:34,收到货的第7天直接降价500，居然说是国补后的价，不退差价，真的太影响心情了！下次再也不会买这个品牌的手机了,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
